title,introduction,link,rating,story,illust,origin,day,genre,image,is_done_flag,tags,age
[드라마원작] 치즈인더트랩,"평범한 여대생 홍설, 그리고 어딘가 수상한 선배 유정.
미묘한 관계의 이들이 펼쳐나가는 이야기.",https://comic.naver.com/webtoon/list?titleId=720121,9.98,순끼,순끼,,,로맨스,https://image-comic.pstatic.net/webtoon/720121/thumbnail/thumbnail_IMAG21_7221302526240580196.jpg,TRUE,#로맨스#드라마&영화 원작웹툰#캠퍼스로맨스#삼각관계#완결로맨스,12세 이용가
엔딩 후 서브남을 주웠다,"빙의한 소설 속 나의 최애캐는 서브남이었다.
여주에게 버림받아 흑화한 츤데레는 어마무시한 까칠남이 되어 있었다는 것! 
나, 무사히 서브남을 주울 수 있을까?",https://comic.naver.com/webtoon/list?titleId=761498,9.97,정서,황도톨,,,로맨스,https://image-comic.pstatic.net/webtoon/761498/thumbnail/thumbnail_IMAG21_3978706198871761714.jpg,TRUE,#로맨스#빙의#로판#구원서사#까칠남#소설원작#완결로맨스,15세 이용가
전여친,"세상에 어른스러운 이별은 없다. 
지나간 사랑에 대한 우리 모두의 이야기.",https://comic.naver.com/webtoon/list?titleId=803515,9.95,이동건,이동건,,,로맨스,https://image-comic.pstatic.net/webtoon/803515/thumbnail/thumbnail_IMAG21_b6f0ba0c-a39e-45bc-b5b2-2cae37445542.jpg,TRUE,#로맨스#완결로맨스,
아기 볼모가 너무 귀여워,"불행의 시작점으로 회귀했다.
하필이면 어린아이의 몸으로 돌아와 꼼짝없이 같은 삶을 반복할 줄 알았지만...
'그래! 내가 공주 대신 볼모로 잡혀가면 되잖아!'
신분을 속여 제국의 볼모로 잡혀가는데 성공!
그런데 여기 사람들 뭔가 이상하다.
""아빠라고 불러봐."" ""여기 있는 거 다 먹어라."" ""꼬맹이 울리는 놈 내가 다 죽여버릴 거야.""
이거 괜찮은 거 맞나...?",https://comic.naver.com/webtoon/list?titleId=800001,9.89,뜨귤,유안케,다롱꽃,매일+,로맨스,https://image-comic.pstatic.net/webtoon/800001/thumbnail/thumbnail_IMAG21_96d1aa07-db41-42e5-b509-ab69cf62fba5.jpg,FALSE,#로맨스#소설원작,전체연령가
레지나레나 - 용서받지 못한 그대에게휴재,"“기회를 드릴게요. 제게 용서받을 기회요.” 
아버지는 딸을 팔았다. 
그리고 딸은 지옥에서 돌아왔다. 
생과 사가 뒤섞인 제국, 어린 레나 루벨은 아버지를 위한 제물이 되어 가련히 죽을 운명이었다. 
하지만 6년 후, 모두가 죽었다고 생각한 여자아이는 다시 돌아왔다. 
어린 양의 탈을 벗고, 사자가 되어.",https://comic.naver.com/webtoon/list?titleId=786910,9.94,곽나나,설동원,김영지,,로맨스,https://image-comic.pstatic.net/webtoon/786910/thumbnail/thumbnail_IMAG21_3617010845292257894.jpg,TRUE,#로맨스#회귀#소설원작,전체연령가
선배는 남자아이,"하나오카 마코토는 귀여운 것을 아주 좋아하는 남자 아이.
어느 날, 마코토는 자신을 여자라고 착각하고 있는 여자 후배 사키에게 고백을 받는다.
거기에서 마코토는 자신이 남자인 것을 밝히지만 사키는 포기하지 않는다.
그 후에 마코토에 대해 특별한 감정을 품고 있는 류지와 3명 사이에서의 아련한 감정이 생겨난다.",https://comic.naver.com/webtoon/list?titleId=790879,9.8,pom,pom,,매일+,로맨스,https://image-comic.pstatic.net/webtoon/790879/thumbnail/thumbnail_IMAG21_7089854597668692834.jpg,FALSE,#로맨스#해외작품,15세 이용가
고래별,"1926년 일제 식민 지배 하의 조선. 
17세 소녀 수아는 군산 일대 친일파 대지주의 집에서 몸종으로 일하고 있다. 
어느 날 수아는 부상을 입은 채 해변가에 쓰러져 있는 독립운동가 의현을 발견하고, 그를 보호하게 되는데...",https://comic.naver.com/webtoon/list?titleId=729767,9.98,나윤희,나윤희,,,로맨스,https://image-comic.pstatic.net/webtoon/729767/thumbnail/thumbnail_IMAG21_7003723478116938549.jpg,TRUE,#로맨스#후회물#성장드라마#완결로맨스,12세 이용가
"곱게 키웠더니, 짐승","반쪽짜리 황녀 블론디나. 외로운 그녀의 유일한 친구는 귀여운 고양이...가 아니라, 만인이 두려워하는 흑표범 신수 에이몬!
자신과 닮아 외로워 보이는 신수님을 치료해주고, 간식 주고, 곱게 키워줬더니...
""그렇게 도망가면 사냥하고 싶어져."" 오히려 곱게 잡아먹히게 생겼다?!",https://comic.naver.com/webtoon/list?titleId=761104,9.96,티바,여슬기,이른꽃,,로맨스,https://image-comic.pstatic.net/webtoon/761104/thumbnail/thumbnail_IMAG21_d167ed04-9e4d-40ad-9ad3-2d6773f3aa3d.jpg,TRUE,#로맨스#직진남#이세계#인외존재#구원서사#소설원작#완결로맨스,12세 이용가
핑크레이디,"새하얀 캔버스, 조그마한 크로키북.그 안에 핑크색 물감으로 그려질 이야기- 핑크레이디. 
",https://comic.naver.com/webtoon/list?titleId=22896,9.92,연우,연우,,,로맨스,https://image-comic.pstatic.net/webtoon/22896/thumbnail/thumbnail_IMAG21_3978476405233627699.jpg,TRUE,#로맨스#완결무료#완결로맨스,전체연령가
금혼령-조선혼인금지령,"7년째 이어진 조선혼인금지령?!
왕을 상대로 한 인생 사기극",https://comic.naver.com/webtoon/list?titleId=729938,9.96,산책,천지혜,,,로맨스,https://image-comic.pstatic.net/webtoon/729938/thumbnail/thumbnail_IMAG21_71e5d61e-5c10-4bef-8467-bc7ffad347b8.jpg,TRUE,#로맨스#퓨전사극#삼각관계#소설원작#완결로맨스,15세 이용가
후궁의 초대,"윈프리드에 날아든 매혹적인 나비, 힐라리아.
“밤이 늦었으니, 차 한잔 하고 가시겠어요?""
위험한 계략과 비밀로 휩싸인 황성에서
힐라리아의 은밀한 초대가 시작된다.",https://comic.naver.com/webtoon/list?titleId=801697,9.88,IN홍,해옹,린아(潾娥),매일+,로맨스,https://image-comic.pstatic.net/webtoon/801697/thumbnail/thumbnail_IMAG21_d71e27e2-30a6-4ca9-82f3-829a52b85366.jpg,FALSE,#로맨스#소설원작,전체연령가
"울어주세요, 황태자님","소문이 안 좋은 황태자의 비 후보가 된 대공가의 영애 '리베라'. 
황태자와 최악의 첫 만남 이후 이 결혼을 피하기 위한 한 가지 방법을 듣는다.
바로 황태자가 가진 기적의 힘, 축복의 눈물을 얻어내는 것.
그런데 황태자는 찔러도 눈물 한 방울 나오지 않는 사람이었는데…",https://comic.naver.com/webtoon/list?titleId=784845,9.95,Duck담,Duck담,,매일+,로맨스,https://image-comic.pstatic.net/webtoon/784845/thumbnail/thumbnail_IMAG21_3546647805636535653.jpg,FALSE,#로맨스#로판,전체연령가
터치터치 그대,"“그만 귀찮게 하고 마시던 우유나 더 마시지?”
생애 첫 실연에 복수를 꿈꾼 10살 준희. 탐나는 오빠 이준을 건 내기에 당당히 이겨 계약서까지 작성한다.
그로부터 12년 후, 장난 같은 계약이 진짜가 되어 돌아오는데…….
용한 선녀보살의 한마디로 다시 시작된 악연.“사주 센 남녀끼리 알아서 지지고 볶고 하라고 해. 두 사람 사주궁합은 철천지원수이거나, 천생연분이겠지!”

죽은 약혼녀 귀신을 떼어내기 위해 결혼해야 하는 남자 강이준과, 
비명횡사를 피하기 위해 결혼해야 하는 여자 백준희의 은밀하고 아찔한 터치터치 밀당 로맨스!",https://comic.naver.com/webtoon/list?titleId=805670,9.79,손팡,손팡,,,로맨스,https://image-comic.pstatic.net/webtoon/805670/thumbnail/thumbnail_IMAG21_3dc18a89-bb1a-45b3-9730-18f653ddd64c.jpg,TRUE,#로맨스#완결로맨스,
좋아해 아니 싫어해,"이제 막 군대를 전역해 복학을 하게 된 김 민.
부푼 기대감을 안고 들어간 첫 수업에서 이유도 없이 이별을 고해 트라우마를 안겼던
'보라'를 만나게 된다. 아무 일도 없었다는 듯이 그의 앞에 나타나 뻔뻔하게 행동하는
그녀를 보며 화도 나지만 미묘한 설렘 또한 감출 수 없는 민,
'좋아해... 아니 싫어해...'
아직은 모든 것이 미숙한 민이의 성장 캠퍼스 로맨스.",https://comic.naver.com/webtoon/list?titleId=786882,9.42,지지,지지,,,로맨스,https://image-comic.pstatic.net/webtoon/786882/thumbnail/thumbnail_IMAG21_e0fa10e1-5bdc-43af-ba6c-596373173b1b.jpg,TRUE,#로맨스#완결로맨스,15세 이용가
여름여자 하보이휴재,"여름마다 비밀을 간직한 여자, 하보이.
내 머리속엔 ‘이것’만 있어야 하는데 윗층에 세 들어온 트롯 작사가 을준이 거슬리기 시작한다!
간단명료한 그녀 ‘하보이’와 복잡미묘한 그 ‘권을준’의 로맨틱 코미디.",https://comic.naver.com/webtoon/list?titleId=783540,9.97,석영,석영,,,로맨스,https://image-comic.pstatic.net/webtoon/783540/thumbnail/thumbnail_IMAG21_96b17461-b1db-4d1b-b7c9-4f471a209dba.jpg,TRUE,#로맨스#성별반전#2020 지상최대공모전,12세 이용가
하지만 너는 2D잖아,"아싸 고등학생 최수아는 어느 날 기묘한 힘에 이끌려 좋아하던 순정만화 속으로 들어가게 된다.
낯설고도 익숙한 그곳에서 만난 이는... 최애 캐릭터인 남주인공 정지훈?!
미성숙한 덕후 최수아가 만화 속 친구들과 동고동락하며 성장해가는 일상 드라마.",https://comic.naver.com/webtoon/list?titleId=786498,9.94,마주,마주,,,로맨스,https://image-comic.pstatic.net/webtoon/786498/thumbnail/thumbnail_IMAG21_b969b1f0-3726-4713-9706-bb3794539931.jpg,TRUE,#로맨스#2021 지상최대공모전#빙의#완결무료#완결로맨스,전체연령가
옆집 동생이 뱀파이어면 어떡하죠?!,"‘뱀파이어가 친근한 존재면 좋겠어!’
우리는 이를 염원하며 글을 쓰지만 잘 풀리지 않는다.그러던 어느 날,민의와 스킨십을 하고 나서 어째 글이 술술 잘 풀리는데…?!
이웃집 형과 동생의 알콩달콩 some 있는 스토리!",https://comic.naver.com/webtoon/list?titleId=796533,9.94,이만세,이만세,,매일+,로맨스,https://image-comic.pstatic.net/webtoon/796533/thumbnail/thumbnail_IMAG21_3761131749916434997.jpg,FALSE,#로맨스,15세 이용가
선녀외전,"나무꾼을 살해하고 인간계에 갇혀 연예인으로 살아가던 선녀 '천모란'은, 자신이 연루된 살인사건 담당 형사 '사제하'에게 정체를 들키고 만다.
한편 그와 가까워질수록 잃어버린 날개옷의 행방이 드러나는데...
날개옷을 되찾기 위한 21세기 선녀의 피 튀는 복수, 증오, 그리고 사랑 이야기.",https://comic.naver.com/webtoon/list?titleId=800850,9.95,효빈,효빈,,매일+,로맨스,https://image-comic.pstatic.net/webtoon/800850/thumbnail/thumbnail_IMAG21_3a0ff2ad-627b-4a50-b107-eb08af1704a4.jpg,FALSE,#로맨스#2030연애#삼각관계#복수극#걸크러시,15세 이용가
냐한남자,"냥줍을 잘못하면...남자친구가 생깁니다(?)

그들의 기묘한 동거가 시작되는 순간,
오늘부터 당신도 '춘배'의 매력에 헤어나올 수 없습니다.",https://comic.naver.com/webtoon/list?titleId=708452,9.98,올소,올소,,,로맨스,https://image-comic.pstatic.net/webtoon/708452/thumbnail/thumbnail_IMAG21_7291671270501987380.jpg,TRUE,#로맨스#동물#완결로맨스,전체연령가
[드라마원작] 내 ID는 강남미인!,"못생긴 얼굴에서 미인으로 새롭게 태어난 그녀, 강미래! 
그런데... 어디서 본 듯 한데?",https://comic.naver.com/webtoon/list?titleId=677536,9.83,기맹기,기맹기,,,로맨스,https://image-comic.pstatic.net/webtoon/677536/thumbnail/thumbnail_IMAG21_3631138458047833648.jpg,TRUE,#로맨스#최강자전#2015 최강자전#드라마&영화 원작웹툰#캠퍼스로맨스#완결로맨스,12세 이용가
"모든 숨마다, 너","업계에서 인정받는 패션쇼 연출가 치린.
겉모습은 씩씩해 보이지만, 마음 한쪽엔 아물지 않은 상처를 안고 있다.
업무에 자신을 내던지며 상처의 아픔을 이겨내는 그녀 앞에 나타난 다국적 패션 기업 이사. 지헌.
그런데, 이 남자 밑도 끝도 없이 치린에게 직진한다.
치린은 자신의 커리어를 지키기 위해 지헌의 유혹을 온몸으로 뿌리치려 하는데….",https://comic.naver.com/webtoon/list?titleId=802941,9.91,클로버9,골드또잉,김결,매일+,로맨스,https://image-comic.pstatic.net/webtoon/802941/thumbnail/thumbnail_IMAG21_fec56346-310d-4fe1-a0e7-db94057dbe51.jpg,FALSE,#로맨스#소설원작,15세 이용가
2D남친 별책부록,"인기 로맨스 웹툰 남자주인공의 심쿵 컷 대방출!
미공개 에피소드를 지금 만나보세요",https://comic.naver.com/webtoon/list?titleId=721260,9.82,네이버웹툰 작가,네이버웹툰 작가,,,로맨스,https://image-comic.pstatic.net/webtoon/721260/thumbnail/thumbnail_IMAG21_3762248634723547490.jpg,TRUE,#로맨스#완결무료#완결로맨스,전체연령가
"화공, 해란","피맛골의 갓 화공, 서해란. 생계를 위해 사내인 척하며 살아가는 그녀에겐 세 가지 소원이 있다. 할아버지의 건강, 오늘의 끼니, 일생일대의 걸작. 
그런 그녀의 앞에 세 가지 소원을 모두 들어줄 수 있는 화선(畵仙) 도예안이 나타난다. “나의 화공이 되어라.” 
처음 만났을 때부터, 아니. 꿈에서 보았을 때부터 이미 알고 있었는지도 모르겠다. 
이것이 슬픈 운명의 시작이 될 것이란 걸……. 불사의 삶을 끝내고 싶어하는 화선 예안과, 유일하게 그를 죽일 수 있는 화공 해란의 이야기.",https://comic.naver.com/webtoon/list?titleId=802279,9.93,이은비,개물,,,로맨스,https://image-comic.pstatic.net/webtoon/802279/thumbnail/thumbnail_IMAG21_1a3ed94b-22e3-4044-90d2-62eb7ea68d39.jpg,TRUE,#로맨스#완결로맨스,
달콤살벌한 부부,"학창 시절 내내 앙숙이었던 남자, 
10년 만에 나타나 거절키 어려운 조건으로 쇼윈도 부부를 제안하다.",https://comic.naver.com/webtoon/list?titleId=753856,9.97,장그린,플라비,,,로맨스,https://image-comic.pstatic.net/webtoon/753856/thumbnail/thumbnail_IMAG21_7377284734792185145.jpg,TRUE,#로맨스#계약연애#소설원작#완결로맨스,15세 이용가
오늘도 사랑스럽개,"새벽마다 개로 변하는 저주를 풀고 싶은 여자와
개가 무서운 남자의 밀고 당기는 로맨스!",https://comic.naver.com/webtoon/list?titleId=699658,9.98,이혜,이혜,,,로맨스,https://image-comic.pstatic.net/webtoon/699658/thumbnail/thumbnail_IMAG21_3690811191047041079.jpg,TRUE,#로맨스#완결로맨스,12세 이용가
황후의 립스틱,"메이크업 아티스트를 꿈꾸는 평범한 고등학생 이재인.
우연히 립스틱 하나를 줍게 되고, 립스틱으로 인해 거울 속으로 빨려 들어간다.
눈을 떠보니 더 이상 평범한 얼굴의 고등학생 이재인이 아닌,
모든 게 완벽한 초절정 미녀 로에멘델의 공주 제인 리샤르 도트리슈가 되어버렸다.
게다가 황태자와의 결혼이라니..! 
다시 현생으로 돌아갈 유일한 열쇠인 립스틱을 의지하며 방법을 모색해 나가지만,
돌아오라는 건 안 돌아오고 얼굴만 다시 돌아와버린 재인!
손에 쥔 신비한 립스틱과 그동안 쌓아올린 메이크업 실력으로 황실 생활 속 고난과 역경을 헤쳐나가는데..
장점은 살리고 단점은 커버하는 진짜 메이크업을 보여준다!",https://comic.naver.com/webtoon/list?titleId=793685,9.83,커피콩,전지구,,매일+,로맨스,https://image-comic.pstatic.net/webtoon/793685/thumbnail/thumbnail_IMAG21_3978711899131949880.jpg,FALSE,#로맨스,전체연령가
슈퍼 시크릿,평범한 여대생 은호와 조금 특별한 소꿉친구 견우의 술래잡기. 은호만 모르는 이웃집의 비밀들이 밝혀진다,https://comic.naver.com/webtoon/list?titleId=650304,9.98,이온,이온,,,로맨스,https://image-comic.pstatic.net/webtoon/650304/thumbnail/thumbnail_IMAG21_4051329144585728102.jpg,TRUE,#로맨스#소꿉친구#친구>연인#인외존재#완결로맨스,전체연령가
원수를 사랑하라,"고생 끝, 인생 리셋!.... 도 못했는데 과거를 들키다?!
늦깎이 대학생 배연희의 고군분투 캠퍼스 로맨스!",https://comic.naver.com/webtoon/list?titleId=733079,9.92,정윤,태건,,,로맨스,https://image-comic.pstatic.net/webtoon/733079/thumbnail/thumbnail_IMAG21_3616732665324201057.jpg,TRUE,#로맨스#계약연애#캠퍼스로맨스#완결로맨스,전체연령가
